IBRC_Geo_ID,Metrofips/Microfips,Description,Year,Geography,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
227460,27460,"Jamestown-Dunkirk, NY",2018,Micro,127516,6987,18955,12286,28399,35263,25626,25942,56520,45054,63072,64444
227460,27460,"Jamestown-Dunkirk, NY",2019,Micro,126636,6894,18734,11981,28343,34436,26248,25628,55597,45411,62590,64046
227460,27460,"Jamestown-Dunkirk, NY",2020,Micro,127370,6874,19601,11679,28626,34532,26058,26475,55558,45330,63372,63998
227460,27460,"Jamestown-Dunkirk, NY",2021,Micro,126192,6619,19512,11414,28470,33718,26459,26131,54690,45362,62647,63545
227460,27460,"Jamestown-Dunkirk, NY",2022,Micro,125310,6424,19312,11332,28594,32714,26934,25736,54408,45146,62266,63044
227460,27460,"Jamestown-Dunkirk, NY",2023,Micro,124742,6252,19211,11215,28658,31853,27553,25463,54080,45085,61877,62865
227460,27460,"Jamestown-Dunkirk, NY",2024,Micro,124105,6131,19032,11134,28643,31115,28050,25163,53732,NULL,61613,62492
227500,27500,"Janesville-Beloit, WI",2000,Metro,152464,10244,30128,13150,45309,34226,19407,40372,79242,32850,75074,77390
227500,27500,"Janesville-Beloit, WI",2001,Metro,153174,10357,30147,13190,44755,35234,19491,40504,79474,33196,75320,77854
227500,27500,"Janesville-Beloit, WI",2002,Metro,153628,10260,30244,13307,44083,36147,19587,40504,79063,34061,75683,77945
227500,27500,"Janesville-Beloit, WI",2003,Metro,154268,10364,30020,13550,43458,37069,19807,40384,79170,34714,76094,78174
227500,27500,"Janesville-Beloit, WI",2004,Metro,155685,10455,30009,13898,43263,38076,19984,40464,79820,35401,76914,78771
227500,27500,"Janesville-Beloit, WI",2005,Metro,156761,10325,29973,14025,43140,39172,20126,40298,80293,36170,77438,79323
227500,27500,"Janesville-Beloit, WI",2006,Metro,158538,10501,30227,14172,43011,40241,20386,40728,80886,36924,78181,80357
227500,27500,"Janesville-Beloit, WI",2007,Metro,159912,10656,30437,13997,43078,41038,20706,41093,81071,37748,78789,81123
227500,27500,"Janesville-Beloit, WI",2008,Metro,160647,10584,30366,13896,42697,41918,21186,40950,80907,38790,79087,81560
227500,27500,"Janesville-Beloit, WI",2009,Metro,160411,10492,29928,13900,41938,42607,21546,40420,80063,39928,78949,81462
227500,27500,"Janesville-Beloit, WI",2010,Metro,160261,10366,29613,13793,41443,43208,21838,39979,79308,40974,78769,81492
227500,27500,"Janesville-Beloit, WI",2011,Metro,159899,10127,29034,13806,40907,43833,22192,39161,78528,42210,78589,81310
227500,27500,"Janesville-Beloit, WI",2012,Metro,160113,9942,28960,13853,40447,43918,22993,38902,77887,43324,78697,81416
227500,27500,"Janesville-Beloit, WI",2013,Metro,160402,9781,28774,14148,40201,44013,23485,38555,77532,44315,78880,81522
227500,27500,"Janesville-Beloit, WI",2014,Metro,160999,9796,28703,14219,39940,44163,24178,38499,76972,45528,79187,81812
227500,27500,"Janesville-Beloit, WI",2015,Metro,161095,9816,28539,14250,39335,44459,24696,38355,76150,46590,79203,81892
227500,27500,"Janesville-Beloit, WI",2016,Metro,161363,9789,28440,14133,39177,44501,25323,38229,75585,47549,79501,81862
227500,27500,"Janesville-Beloit, WI",2017,Metro,162278,9933,28122,14052,39520,44525,26126,38055,75545,48678,79868,82410
227500,27500,"Janesville-Beloit, WI",2018,Metro,162817,9902,27818,14037,39971,44283,26806,37720,75430,49667,80158,82659
227500,27500,"Janesville-Beloit, WI",2019,Metro,163120,9835,27601,13809,40288,43882,27705,37436,74916,50768,80317,82803
227500,27500,"Janesville-Beloit, WI",2020,Metro,163761,9521,28055,13646,40535,44195,27809,37576,75026,51156,81389,82372
227500,27500,"Janesville-Beloit, WI",2021,Metro,164128,9379,27920,13605,40987,43811,28426,37299,75091,51731,81549,82579
227500,27500,"Janesville-Beloit, WI",2022,Metro,163959,9113,27553,13671,41120,43229,29273,36666,74974,52321,81428,82531
227500,27500,"Janesville-Beloit, WI",2023,Metro,164443,9030,27365,13836,41356,42688,30168,36395,75170,52978,81741,82702
227500,27500,"Janesville-Beloit, WI",2024,Metro,165461,9145,26903,14013,42017,42201,31182,36048,75937,NULL,82362,83099
227540,27540,"Jasper, IN",2000,Micro,39892,2840,8067,3258,11791,8805,5131,10907,20393,8592,19816,20076
227540,27540,"Jasper, IN",2001,Micro,40142,2795,8089,3232,11675,9121,5230,10884,20537,8721,19892,20250
227540,27540,"Jasper, IN",2002,Micro,40244,2769,8065,3210,11498,9445,5257,10834,20434,8976,19897,20347
227540,27540,"Jasper, IN",2003,Micro,40547,2770,8087,3280,11268,9822,5320,10857,20470,9220,20067,20480
227540,27540,"Jasper, IN",2004,Micro,40950,2781,8042,3349,11226,10139,5413,10823,20627,9500,20233,20717
227540,27540,"Jasper, IN",2005,Micro,41265,2812,8090,3228,11086,10504,5545,10902,20598,9765,20331,20934
227540,27540,"Jasper, IN",2006,Micro,41589,2802,8074,3187,10984,10841,5701,10876,20644,10069,20493,21096
227540,27540,"Jasper, IN",2007,Micro,41728,2743,8006,3127,10839,11194,5819,10749,20576,10403,20562,21166
227540,27540,"Jasper, IN",2008,Micro,41955,2800,7992,3085,10689,11451,5938,10792,20489,10674,20690,21265
227540,27540,"Jasper, IN",2009,Micro,41897,2764,7898,3010,10503,11700,6022,10662,20276,10959,20622,21275
227540,27540,"Jasper, IN",2010,Micro,41905,2727,7913,2937,10266,11956,6106,10640,19941,11324,20634,21271
227540,27540,"Jasper, IN",2011,Micro,42159,2722,7892,3052,10173,12155,6165,10614,19915,11630,20770,21389
227540,27540,"Jasper, IN",2012,Micro,42084,2623,7849,3099,9974,12194,6345,10472,19668,11944,20722,21362
227540,27540,"Jasper, IN",2013,Micro,42281,2616,7788,3279,9871,12235,6492,10404,19638,12239,20862,21419
227540,27540,"Jasper, IN",2014,Micro,42306,2639,7721,3391,9800,12087,6668,10360,19439,12507,20991,21315
227540,27540,"Jasper, IN",2015,Micro,42329,2712,7611,3526,9599,12050,6831,10323,19209,12797,21003,21326
227540,27540,"Jasper, IN",2016,Micro,42463,2794,7568,3564,9538,12017,6982,10362,19024,13077,21147,21316
227540,27540,"Jasper, IN",2017,Micro,42520,2845,7536,3476,9595,11871,7197,10381,18768,13371,21180,21340
227540,27540,"Jasper, IN",2018,Micro,42568,2822,7541,3425,9666,11709,7405,10363,18544,13661,21235,21333
227540,27540,"Jasper, IN",2019,Micro,42578,2797,7499,3411,9680,11550,7641,10296,18338,13944,21326,21252
227540,27540,"Jasper, IN",2020,Micro,43644,2800,7970,3438,9939,11767,7730,10770,18679,14191,22037,21607
227540,27540,"Jasper, IN",2021,Micro,43569,2715,7969,3449,9954,11576,7906,10684,18562,14319,21988,21581
227540,27540,"Jasper, IN",2022,Micro,43550,2662,7915,3399,10020,11362,8192,10577,18460,14489,21968,21582
227540,27540,"Jasper, IN",2023,Micro,43678,2615,7933,3364,10101,11234,8431,10548,18451,14659,22085,21593
227540,27540,"Jasper, IN",2024,Micro,43629,2541,7850,3378,10131,11075,8654,10391,18499,NULL,22109,21520
227600,27600,"Jefferson, GA",2000,Micro,41845,3034,8106,3674,13229,9475,4327,11140,22389,8316,20967,20878
227600,27600,"Jefferson, GA",2001,Micro,43367,3195,8373,3792,13582,9997,4428,11568,23160,8639,21713,21654
227600,27600,"Jefferson, GA",2002,Micro,44940,3362,8719,3779,13960,10602,4518,12081,23818,9041,22430,22510
227600,27600,"Jefferson, GA",2003,Micro,46230,3550,8794,3885,14150,11181,4670,12344,24380,9506,23046,23184
227600,27600,"Jefferson, GA",2004,Micro,48288,3729,9206,4060,14596,11835,4862,12935,25325,10028,24093,24195
227600,27600,"Jefferson, GA",2005,Micro,50607,3835,9684,4096,15227,12631,5134,13519,26394,10694,25078,25529
227600,27600,"Jefferson, GA",2006,Micro,54037,4114,10314,4321,16118,13527,5643,14428,27955,11654,26850,27187
227600,27600,"Jefferson, GA",2007,Micro,57521,4409,10943,4522,16947,14423,6277,15352,29505,12664,28579,28942
227600,27600,"Jefferson, GA",2008,Micro,59420,4546,11285,4722,17242,14970,6655,15831,30344,13245,29534,29886
227600,27600,"Jefferson, GA",2009,Micro,60052,4370,11555,4719,17127,15328,6953,15925,30520,13607,29841,30211
227600,27600,"Jefferson, GA",2010,Micro,60706,4293,11786,4720,16975,15654,7278,16079,30505,14122,30100,30606
227600,27600,"Jefferson, GA",2011,Micro,60985,4258,11665,4818,16805,15853,7586,15923,30456,14606,30247,30738
227600,27600,"Jefferson, GA",2012,Micro,60860,4102,11627,4809,16374,15948,8000,15729,30015,15116,30162,30698
227600,27600,"Jefferson, GA",2013,Micro,61286,3973,11679,4877,16187,16165,8405,15652,29966,15668,30399,30887
227600,27600,"Jefferson, GA",2014,Micro,62125,3995,11789,4893,16300,16353,8795,15784,30193,16148,30817,31308
227600,27600,"Jefferson, GA",2015,Micro,63439,4105,12082,4897,16674,16599,9082,16187,30713,16539,31394,32045
227600,27600,"Jefferson, GA",2016,Micro,65091,4297,12274,4941,17170,17045,9364,16571,31415,17105,32182,32909
227600,27600,"Jefferson, GA",2017,Micro,67681,4403,12885,5033,18010,17601,9749,17288,32578,17815,33400,34281
227600,27600,"Jefferson, GA",2018,Micro,70347,4598,13253,5247,18992,18191,10066,17851,34037,18459,34773,35574
227600,27600,"Jefferson, GA",2019,Micro,73015,4699,13711,5450,19709,18745,10701,18410,35095,19510,36126,36889
227600,27600,"Jefferson, GA",2020,Micro,76740,4821,14695,5693,20771,19770,10990,19516,36842,20380,38145,38595
227600,27600,"Jefferson, GA",2021,Micro,80394,4987,15379,6050,21988,20460,11530,20366,38721,21296,39964,40430
227600,27600,"Jefferson, GA",2022,Micro,84102,5133,15979,6402,22968,21380,12240,21112,40467,22531,41704,42398
227600,27600,"Jefferson, GA",2023,Micro,88723,5479,16730,6827,24417,22291,12979,22209,42814,23751,43897,44826
227600,27600,"Jefferson, GA",2024,Micro,93825,5757,17496,7338,25965,23567,13702,23253,45575,NULL,46427,47398
227620,27620,"Jefferson City, MO",2000,Metro,140285,9048,25932,14018,43846,30923,16518,34980,77195,28110,72435,67850
227620,27620,"Jefferson City, MO",2001,Metro,140991,8986,25947,14202,43285,32075,16496,34933,77637,28421,72756,68235
227620,27620,"Jefferson City, MO",2002,Metro,142190,9022,25794,14601,42932,33286,16555,34816,77932,29442,73341,68849
227620,27620,"Jefferson City, MO",2003,Metro,143171,9145,25788,14725,42334,34446,16733,34933,77915,30323,73723,69448
227620,27620,"Jefferson City, MO",2004,Metro,142637,9229,25573,14449,41331,35310,16745,34802,76903,30932,73135,69502
227620,27620,"Jefferson City, MO",2005,Metro,144450,9508,25713,14594,41110,36466,17059,35221,77340,31889,73935,70515
227620,27620,"Jefferson City, MO",2006,Metro,145654,9537,25758,14444,40880,37656,17379,35295,77330,33029,74603,71051
227620,27620,"Jefferson City, MO",2007,Metro,146455,9566,25724,14376,40459,38547,17783,35290,77025,34140,74961,71494
227620,27620,"Jefferson City, MO",2008,Metro,147792,9871,25568,14522,40063,39532,18236,35439,77028,35325,75586,72206
227620,27620,"Jefferson City, MO",2009,Metro,148880,9724,25557,14678,39708,40545,18668,35281,77056,36543,76141,72739
227620,27620,"Jefferson City, MO",2010,Metro,149994,9610,25678,14562,39517,41509,19118,35288,76914,37792,76623,73371
227620,27620,"Jefferson City, MO",2011,Metro,150421,9484,25558,14615,39493,41760,19511,35042,76640,38739,76760,73661
227620,27620,"Jefferson City, MO",2012,Metro,150415,9167,25600,14628,39232,41415,20373,34767,75998,39650,76734,73681
227620,27620,"Jefferson City, MO",2013,Metro,150705,9034,25567,14693,39041,41220,21150,34601,75527,40577,77047,73658
227620,27620,"Jefferson City, MO",2014,Metro,150762,9038,25304,14592,38942,41069,21817,34342,74963,41457,77067,73695
227620,27620,"Jefferson City, MO",2015,Metro,150978,9059,25054,14423,39014,40909,22519,34113,74467,42398,77241,73737
227620,27620,"Jefferson City, MO",2016,Metro,151432,9068,25003,14107,39206,40645,23403,34071,73996,43365,77512,73920
227620,27620,"Jefferson City, MO",2017,Metro,151391,8970,24851,13848,39248,40270,24204,33821,73208,44362,77478,73913
227620,27620,"Jefferson City, MO",2018,Metro,151479,8849,24802,13828,39227,39862,24911,33651,72643,45185,77379,74100
227620,27620,"Jefferson City, MO",2019,Metro,150973,8767,24577,13718,38972,39238,25701,33344,71638,45991,77026,73947
227620,27620,"Jefferson City, MO",2020,Metro,149441,8604,25021,13090,38197,38836,25693,33625,69878,45931,76283,73158
227620,27620,"Jefferson City, MO",2021,Metro,149981,8436,24901,13199,38598,38520,26327,33337,70301,46322,76807,73174
227620,27620,"Jefferson City, MO",2022,Metro,150377,8447,24712,13286,38696,38126,27110,33159,70384,46809,77044,73333
227620,27620,"Jefferson City, MO",2023,Metro,150860,8436,24639,13397,38731,37785,27872,33075,70488,47297,77102,73758
227620,27620,"Jefferson City, MO",2024,Metro,151523,8399,24524,13483,38945,37513,28659,32923,70767,NULL,77469,74054
227700,27700,"Jesup, GA",2000,Micro,26596,1750,5140,2289,8134,6251,3032,6890,14214,5492,13833,12763
227700,27700,"Jesup, GA",2001,Micro,26888,1772,5124,2374,8112,6434,3072,6896,14367,5625,14028,12860
227700,27700,"Jesup, GA",2002,Micro,27308,1831,5147,2331,8212,6638,3149,6978,14444,5886,14293,13015
227700,27700,"Jesup, GA",2003,Micro,27860,1912,5193,2354,8278,6874,3249,7105,14644,6111,14587,13273
227700,27700,"Jesup, GA",2004,Micro,28227,1989,5184,2455,8312,7017,3270,7173,14801,6253,14853,13374
227700,27700,"Jesup, GA",2005,Micro,28522,2016,5233,2427,8333,7144,3369,7249,14858,6415,14857,13665
227700,27700,"Jesup, GA",2006,Micro,28929,2041,5319,2374,8313,7363,3519,7360,14852,6717,15068,13861
227700,27700,"Jesup, GA",2007,Micro,29421,2073,5442,2448,8349,7519,3590,7515,15028,6878,15376,14045
227700,27700,"Jesup, GA",2008,Micro,30042,2209,5365,2549,8440,7770,3709,7574,15322,7146,15801,14241
227700,27700,"Jesup, GA",2009,Micro,30016,2209,5385,2526,8246,7859,3791,7594,15076,7346,15648,14368
227700,27700,"Jesup, GA",2010,Micro,30080,2175,5274,2543,8313,7915,3860,7449,15160,7471,15719,14361
227700,27700,"Jesup, GA",2011,Micro,30301,2215,5340,2542,8300,7969,3935,7555,15141,7605,15803,14498
227700,27700,"Jesup, GA",2012,Micro,30331,2107,5334,2593,8217,7943,4137,7441,15083,7807,15732,14599
227700,27700,"Jesup, GA",2013,Micro,30009,2024,5346,2550,8061,7797,4231,7370,14755,7884,15596,14413
227700,27700,"Jesup, GA",2014,Micro,29916,1976,5328,2497,7978,7777,4360,7304,14611,8001,15525,14391
227700,27700,"Jesup, GA",2015,Micro,29460,2010,5461,2366,7559,7613,4451,7471,13886,8103,14821,14639
227700,27700,"Jesup, GA",2016,Micro,30038,2017,5406,2354,7915,7769,4577,7423,14338,8277,15472,14566
227700,27700,"Jesup, GA",2017,Micro,29843,2000,5365,2283,7780,7786,4629,7365,14112,8366,15223,14620
227700,27700,"Jesup, GA",2018,Micro,29874,1910,5369,2301,7852,7747,4695,7279,14116,8479,15291,14583
227700,27700,"Jesup, GA",2019,Micro,30017,1887,5381,2290,7996,7641,4822,7268,14171,8578,15335,14682
227700,27700,"Jesup, GA",2020,Micro,30146,1821,5464,2289,7956,7721,4895,7285,14132,8728,15380,14766
227700,27700,"Jesup, GA",2021,Micro,30231,1805,5513,2352,8005,7650,4906,7318,14158,8750,15354,14877
227700,27700,"Jesup, GA",2022,Micro,30786,1821,5650,2411,8281,7635,4988,7471,14517,8784,15659,15127
227700,27700,"Jesup, GA",2023,Micro,31449,1810,5814,2433,8582,7700,5110,7624,14906,8879,15988,15461
227700,27700,"Jesup, GA",2024,Micro,32132,1836,5876,2580,8872,7762,5206,7712,15366,NULL,16375,15757
227740,27740,"Johnson City, TN",2000,Metro,181944,10437,28137,18279,53308,45061,26722,38574,97431,45939,88541,93403
227740,27740,"Johnson City, TN",2001,Metro,182187,10365,28064,18395,52481,46104,26778,38429,97298,46460,88612,93575
227740,27740,"Johnson City, TN",2002,Metro,183973,10359,28310,18693,52244,47302,27065,38669,97543,47761,89519,94454
227740,27740,"Johnson City, TN",2003,Metro,186040,10407,28577,18714,52221,48513,27608,38984,97886,49170,90588,95452
227740,27740,"Johnson City, TN",2004,Metro,187317,10466,28563,18702,52047,49639,27900,39029,97965,50323,91463,95854
227740,27740,"Johnson City, TN",2005,Metro,189182,10541,28799,18727,51917,50749,28449,39340,98173,51669,92443,96739
227740,27740,"Johnson City, TN",2006,Metro,191943,10692,29101,18856,51741,52189,29364,39793,98751,53399,93689,98254
227740,27740,"Johnson City, TN",2007,Metro,193819,10692,29187,19406,51473,53184,29877,39879,99258,54682,94702,99117
227740,27740,"Johnson City, TN",2008,Metro,196242,10820,29420,19810,51005,54357,30830,40240,99684,56318,95859,100383
227740,27740,"Johnson City, TN",2009,Metro,197698,10661,29481,20583,50352,55056,31565,40142,99936,57620,96721,100977
227740,27740,"Johnson City, TN",2010,Metro,199019,10612,29402,21075,49782,55775,32373,40014,99889,59116,97273,101746
227740,27740,"Johnson City, TN",2011,Metro,199600,10537,29348,21352,49433,55999,32931,39885,99482,60233,97522,102078
227740,27740,"Johnson City, TN",2012,Metro,200525,10388,29328,21790,49367,55430,34222,39716,99462,61347,98065,102460
227740,27740,"Johnson City, TN",2013,Metro,200541,10181,29285,21634,49150,55044,35247,39466,98643,62432,98203,102338
227740,27740,"Johnson City, TN",2014,Metro,200112,10085,29108,21190,48524,54922,36283,39193,97392,63527,98001,102111
227740,27740,"Johnson City, TN",2015,Metro,200453,10003,29077,20962,48215,55096,37100,39080,96764,64609,98066,102387
227740,27740,"Johnson City, TN",2016,Metro,201656,9933,28986,20876,48379,55384,38098,38919,96838,65899,98711,102945
227740,27740,"Johnson City, TN",2017,Metro,202228,9881,28746,20736,48369,55489,39007,38627,96607,66994,98931,103297
227740,27740,"Johnson City, TN",2018,Metro,203329,9757,28519,21089,48370,55525,40069,38276,96803,68250,99434,103895
227740,27740,"Johnson City, TN",2019,Metro,203980,9618,28463,20711,48531,55440,41217,38081,96277,69622,99896,104084
227740,27740,"Johnson City, TN",2020,Metro,207484,9607,29266,22384,48893,56191,41143,38873,98511,70086,102217,105267
227740,27740,"Johnson City, TN",2021,Metro,207185,9406,29065,22064,48983,55781,41886,38471,97950,70772,102014,105171
227740,27740,"Johnson City, TN",2022,Metro,210476,9423,28950,22869,50108,56220,42906,38373,99977,72115,103718,106758
227740,27740,"Johnson City, TN",2023,Metro,213552,9599,29043,23311,51201,56254,44144,38642,101487,73433,105184,108368
227740,27740,"Johnson City, TN",2024,Metro,214948,9542,28897,23060,51938,56180,45331,38439,101798,NULL,105722,109226
227780,27780,"Johnstown, PA",2000,Metro,152107,7611,24288,13693,39648,36878,29989,31899,75562,44646,73789,78318
227780,27780,"Johnstown, PA",2001,Metro,150902,7504,23852,13701,38640,37648,29557,31356,75201,44345,73315,77587
227780,27780,"Johnstown, PA",2002,Metro,149831,7465,23482,13661,37544,38540,29139,30947,74162,44722,72910,76921
227780,27780,"Johnstown, PA",2003,Metro,148836,7484,23058,13712,36531,39287,28764,30542,73410,44884,72532,76304
227780,27780,"Johnstown, PA",2004,Metro,147886,7471,22618,13820,35624,40005,28348,30089,72706,45091,72274,75612
227780,27780,"Johnstown, PA",2005,Metro,146975,7446,22205,13803,34943,40718,27860,29651,71954,45370,71986,74989
227780,27780,"Johnstown, PA",2006,Metro,146093,7376,21923,13677,34380,41347,27390,29299,71146,45648,71730,74363
227780,27780,"Johnstown, PA",2007,Metro,145283,7326,21609,13614,33666,41810,27258,28935,70089,46259,71505,73778
227780,27780,"Johnstown, PA",2008,Metro,144646,7415,21348,13450,33252,41891,27290,28763,69121,46762,71286,73360
227780,27780,"Johnstown, PA",2009,Metro,144186,7290,21204,13462,32797,42290,27143,28494,68452,47240,71185,73001
227780,27780,"Johnstown, PA",2010,Metro,143458,7235,20939,13393,32227,42650,27014,28174,67403,47881,70903,72555
227780,27780,"Johnstown, PA",2011,Metro,142590,7167,20693,13542,31817,42536,26835,27860,66455,48275,70578,72012
227780,27780,"Johnstown, PA",2012,Metro,141563,6987,20387,13529,31373,41916,27371,27374,65234,48955,70144,71419
227780,27780,"Johnstown, PA",2013,Metro,138858,6872,20191,13138,30058,40972,27627,27063,62459,49336,68187,70671
227780,27780,"Johnstown, PA",2014,Metro,137587,6843,19859,12946,29700,40267,27972,26702,61255,49630,67571,70016
227780,27780,"Johnstown, PA",2015,Metro,136083,6855,19658,12794,29062,39423,28291,26513,59832,49738,66804,69279
227780,27780,"Johnstown, PA",2016,Metro,134517,6800,19305,12430,28491,38774,28717,26105,58509,49903,66084,68433
227780,27780,"Johnstown, PA",2017,Metro,133035,6724,19079,12090,28090,37885,29167,25803,57272,49960,65429,67606
227780,27780,"Johnstown, PA",2018,Metro,131478,6599,18726,11906,27724,36851,29672,25325,56228,49925,64647,66831
227780,27780,"Johnstown, PA",2019,Metro,130107,6403,18492,11679,27484,35873,30176,24895,55272,49940,64121,65986
227780,27780,"Johnstown, PA",2020,Metro,133198,6378,19278,11576,28361,36940,30665,25656,56589,50954,66333,66865
227780,27780,"Johnstown, PA",2021,Metro,132240,6306,19191,11537,28233,36010,30963,25497,56039,50697,65903,66337
227780,27780,"Johnstown, PA",2022,Metro,131432,6158,19175,11527,28082,34977,31513,25333,55558,50558,65586,65846
227780,27780,"Johnstown, PA",2023,Metro,130713,6066,18992,11625,27992,34016,32022,25058,55325,50427,65278,65435
227780,27780,"Johnstown, PA",2024,Metro,130108,6021,18750,11707,27983,33277,32370,24771,55180,NULL,65116,64992
227860,27860,"Jonesboro, AR",2000,Metro,108136,7383,19123,14019,30392,23870,13349,26506,58392,23238,52420,55716
227860,27860,"Jonesboro, AR",2001,Metro,108774,7498,19184,14120,30170,24365,13437,26682,58557,23535,52726,56048
227860,27860,"Jonesboro, AR",2002,Metro,109191,7465,19244,14053,30196,24877,13356,26709,58487,23995,53021,56170
227860,27860,"Jonesboro, AR",2003,Metro,110177,7589,19505,13753,30488,25291,13551,27094,58538,24545,53574,56603
227860,27860,"Jonesboro, AR",2004,Metro,111370,7788,19713,13329,31141,25898,13501,27501,58936,24933,54140,57230
227860,27860,"Jonesboro, AR",2005,Metro,112570,7882,19942,12929,31550,26564,13703,27824,59226,25520,54724,57846
227860,27860,"Jonesboro, AR",2006,Metro,114629,7938,20331,13065,32038,27117,14140,28269,60074,26286,55771,58858
227860,27860,"Jonesboro, AR",2007,Metro,116163,8198,20752,13035,32113,27625,14440,28950,60258,26955,56469,59694
227860,27860,"Jonesboro, AR",2008,Metro,117915,8371,20980,13675,31962,28038,14889,29351,60937,27627,57445,60470
227860,27860,"Jonesboro, AR",2009,Metro,120114,8595,21274,14418,32029,28487,15311,29869,62025,28220,58553,61561
227860,27860,"Jonesboro, AR",2010,Metro,121261,8601,21520,14521,31891,29017,15711,30121,62073,29067,59123,62138
227860,27860,"Jonesboro, AR",2011,Metro,122865,8644,21720,14526,32566,29496,15913,30364,62823,29678,59892,62973
227860,27860,"Jonesboro, AR",2012,Metro,124312,8612,21984,14464,33166,29622,16464,30596,63376,30340,60683,63629
227860,27860,"Jonesboro, AR",2013,Metro,125866,8553,22377,14382,33893,29712,16949,30930,63921,31015,61297,64569
227860,27860,"Jonesboro, AR",2014,Metro,126858,8572,22573,14016,34417,29860,17420,31145,64055,31658,61691,65167
227860,27860,"Jonesboro, AR",2015,Metro,128513,8850,22825,13582,35198,30148,17910,31675,64451,32387,62614,65899
227860,27860,"Jonesboro, AR",2016,Metro,130032,9129,23047,13363,35710,30448,18335,32176,64877,32979,63423,66609
227860,27860,"Jonesboro, AR",2017,Metro,131356,9196,23352,13251,36195,30577,18785,32548,65137,33671,63909,67447
227860,27860,"Jonesboro, AR",2018,Metro,132951,9321,23695,13415,36504,30665,19351,33016,65530,34405,64603,68348
227860,27860,"Jonesboro, AR",2019,Metro,134274,9369,23879,13708,36811,30743,19764,33248,65957,35069,65154,69120
227860,27860,"Jonesboro, AR",2020,Metro,134578,9074,24679,14000,36745,30677,19403,33753,66102,34720,65565,69013
227860,27860,"Jonesboro, AR",2021,Metro,134346,8976,24848,13532,37089,30391,19510,33824,65892,34769,65567,68779
227860,27860,"Jonesboro, AR",2022,Metro,135262,9087,24950,13443,37290,30563,19929,34037,66312,35034,65856,69406
227860,27860,"Jonesboro, AR",2023,Metro,136618,8966,25147,13991,37403,30702,20409,34113,67159,35483,66443,70175
227860,27860,"Jonesboro, AR",2024,Metro,138152,9015,25323,14204,38003,30736,20871,34338,68119,NULL,67235,70917
227900,27900,"Joplin, KS",2000,Metro,180219,12870,33982,18133,49604,40361,25269,46852,91178,42189,87601,92618
227900,27900,"Joplin, KS",2001,Metro,180905,13007,34139,18134,49197,41309,25119,47146,91522,42237,87962,92943
227900,27900,"Joplin, KS",2002,Metro,182277,13297,34180,18224,48924,42484,25168,47477,91561,43239,88707,93570
227900,27900,"Joplin, KS",2003,Metro,184175,13444,34444,18301,48829,43833,25324,47888,92114,44173,89712,94463
227900,27900,"Joplin, KS",2004,Metro,186121,13442,34807,18374,48991,44956,25551,48249,92872,45000,90816,95305
227900,27900,"Joplin, KS",2005,Metro,187910,13588,34930,18394,49074,46109,25815,48518,93464,45928,91803,96107
227900,27900,"Joplin, KS",2006,Metro,190556,13689,35544,18190,49562,47290,26281,49233,94242,47081,93252,97304
227900,27900,"Joplin, KS",2007,Metro,193120,13808,36153,18343,49787,48314,26715,49961,95046,48113,94594,98526
227900,27900,"Joplin, KS",2008,Metro,194464,14065,35984,18530,49624,49051,27210,50049,95344,49071,95393,99071
227900,27900,"Joplin, KS",2009,Metro,196052,14209,36077,18945,49516,49676,27629,50286,95729,50037,96316,99736
227900,27900,"Joplin, KS",2010,Metro,197363,14163,36256,18934,49353,50595,28062,50419,95803,51141,96972,100391
227900,27900,"Joplin, KS",2011,Metro,195245,13737,35789,18464,48837,50356,28062,49526,94170,51549,95956,99289
227900,27900,"Joplin, KS",2012,Metro,195670,13591,35793,18336,48694,50233,29023,49384,93483,52803,96080,99590
227900,27900,"Joplin, KS",2013,Metro,196125,13382,35848,18189,48963,50131,29612,49230,93119,53776,96291,99834
227900,27900,"Joplin, KS",2014,Metro,196734,13395,35994,17874,49281,49976,30214,49389,92626,54719,96618,100116
227900,27900,"Joplin, KS",2015,Metro,197340,13242,35990,17704,49552,50000,30852,49232,92415,55693,96978,100362
227900,27900,"Joplin, KS",2016,Metro,197805,13197,35943,17388,49612,50016,31649,49140,91835,56830,97186,100619
227900,27900,"Joplin, KS",2017,Metro,198470,13004,35922,17242,49935,49998,32369,48926,91749,57795,97535,100935
227900,27900,"Joplin, KS",2018,Metro,198606,12961,35612,17203,49992,49816,33022,48573,91382,58651,97624,100982
227900,27900,"Joplin, KS",2019,Metro,199505,12771,35610,17323,50437,49454,33910,48381,91522,59602,98138,101367
227900,27900,"Joplin, KS",2020,Metro,200896,12742,36484,17501,50637,49784,33748,49226,91984,59687,99334,101562
227900,27900,"Joplin, KS",2021,Metro,201957,12681,36490,17758,51209,49459,34360,49171,92765,60013,100019,101938
227900,27900,"Joplin, KS",2022,Metro,203119,12620,36661,17840,51658,49146,35194,49281,93330,60534,100573,102546
227900,27900,"Joplin, KS",2023,Metro,205025,12655,36844,18087,52285,48915,36239,49499,94405,61198,101350,103675
227900,27900,"Joplin, KS",2024,Metro,207131,12598,37009,18455,53097,48826,37146,49607,95784,NULL,102352,104779
227940,27940,"Juneau, AK",2000,Micro,30668,1980,6403,2493,10000,7924,1868,8383,18034,4251,15448,15220
