IBRC_Geo_ID,State,District Name,Year,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
6500042                            ,FL,Apalachee Regional Planning Council,2011,470729,25720,67377,80837,122165,118846,55784,93097,265088,112544,235479,235250
6500042                            ,FL,Apalachee Regional Planning Council,2012,474822,25148,66906,82334,123298,118319,58817,92054,266800,115968,237990,236832
6500042                            ,FL,Apalachee Regional Planning Council,2013,472545,24749,66595,82041,121732,116097,61331,91344,263034,118167,236852,235693
6500042                            ,FL,Apalachee Regional Planning Council,2014,474794,24479,66609,81269,122570,115883,63984,91088,262456,121250,238291,236503
6500042                            ,FL,Apalachee Regional Planning Council,2015,476892,24641,66706,80247,122975,115544,66779,91347,260953,124592,238801,238091
6500042                            ,FL,Apalachee Regional Planning Council,2016,477802,24777,66511,78083,123501,115218,69712,91288,258731,127783,238981,238821
6500042                            ,FL,Apalachee Regional Planning Council,2017,482220,24868,66802,78281,124663,115067,72539,91670,259748,130802,240492,241728
6500042                            ,FL,Apalachee Regional Planning Council,2018,483499,25099,66473,77240,125077,114280,75330,91572,258206,133721,240606,242893
6500042                            ,FL,Apalachee Regional Planning Council,2019,481801,24928,66243,76314,123523,112673,78120,91171,254457,136173,237827,243974
6500042                            ,FL,Apalachee Regional Planning Council,2020,481023,24359,67676,76065,122257,112123,78543,92035,252608,136357,238180,242843
6500042                            ,FL,Apalachee Regional Planning Council,2021,482951,23883,68077,77346,122059,111067,80519,91960,253406,137522,238006,244945
6500042                            ,FL,Apalachee Regional Planning Council,2022,488977,23706,68679,78025,124083,111274,83210,92385,256754,139733,241584,247393
6500042                            ,FL,Apalachee Regional Planning Council,2023,493527,23483,69121,78356,125428,111095,86044,92604,258799,141971,243922,249605
6500042                            ,FL,Apalachee Regional Planning Council,2024,497743,23372,69274,79011,126722,110760,88604,92646,261005,NULL,246409,251334
6500043                            ,FL,Central Florida Regional Planning Council,2000,667814,41611,117296,55778,170573,149307,133249,158907,305855,203052,332792,335022
6500043                            ,FL,Central Florida Regional Planning Council,2001,676505,42915,118168,57197,170136,154133,133956,161083,310149,205273,336984,339521
6500043                            ,FL,Central Florida Regional Planning Council,2002,687417,44247,118898,58697,170824,159833,134918,163145,314202,210070,342443,344974
6500043                            ,FL,Central Florida Regional Planning Council,2003,701261,45348,120176,60735,172366,165629,137007,165524,320249,215488,349458,351803
6500043                            ,FL,Central Florida Regional Planning Council,2004,720062,46938,122166,62710,175182,173271,139795,169104,328519,222439,358961,361101
6500043                            ,FL,Central Florida Regional Planning Council,2005,742972,48804,125244,64430,180145,181666,142683,174048,339091,229833,370634,372338
6500043                            ,FL,Central Florida Regional Planning Council,2006,767129,50278,130042,66110,186089,189455,145155,180320,350483,236326,382396,384733
6500043                            ,FL,Central Florida Regional Planning Council,2007,786871,52008,132983,68070,190227,195625,147958,184991,359634,242246,392416,394455
6500043                            ,FL,Central Florida Regional Planning Council,2008,796314,52277,133667,69436,190552,198619,151763,185944,362822,247548,396658,399656
6500043                            ,FL,Central Florida Regional Planning Council,2009,799791,51553,133379,69907,188920,201423,154609,184932,363031,251828,398050,401741
6500043                            ,FL,Central Florida Regional Planning Council,2010,804436,50615,133702,70316,188220,204114,157469,184317,363461,256658,400022,404414
6500043                            ,FL,Central Florida Regional Planning Council,2011,810901,49746,133803,71808,189569,205693,160282,183549,365833,261519,403102,407799
6500043                            ,FL,Central Florida Regional Planning Council,2012,815954,48618,134448,71579,190709,204367,166233,183066,365965,266923,405286,410668
6500043                            ,FL,Central Florida Regional Planning Council,2013,822600,47924,135486,71830,191849,204193,171318,183410,366826,272364,408514,414086
6500043                            ,FL,Central Florida Regional Planning Council,2014,835402,48618,136282,72234,195862,205836,176570,184900,371281,279221,414841,420561
6500043                            ,FL,Central Florida Regional Planning Council,2015,851671,49172,138188,71714,201053,209174,182370,187360,376793,287518,422662,429009
6500043                            ,FL,Central Florida Regional Planning Council,2016,872552,50141,140145,72223,207856,213081,189106,190286,385270,296996,433064,439488
6500043                            ,FL,Central Florida Regional Planning Council,2017,895197,51198,142972,73102,214886,217741,195298,194170,394869,306158,444223,450974
6500043                            ,FL,Central Florida Regional Planning Council,2018,917383,52091,145400,74808,223098,221189,200797,197491,406078,313814,454837,462546
6500043                            ,FL,Central Florida Regional Planning Council,2019,937625,52421,147715,75944,230102,223912,207531,200136,414550,322939,464959,472666
6500043                            ,FL,Central Florida Regional Planning Council,2020,930605,50956,148431,76254,229983,223338,201643,199387,414234,316965,463177,467428
6500043                            ,FL,Central Florida Regional Planning Council,2021,958701,52297,153131,79239,240139,227118,206777,205428,429554,323607,476998,481703
6500043                            ,FL,Central Florida Regional Planning Council,2022,998075,54739,159384,82824,253787,234141,213200,214123,451437,332063,496973,501102
6500043                            ,FL,Central Florida Regional Planning Council,2023,1036144,56883,164332,86176,267366,241555,219832,221215,473047,340799,516131,520013
6500043                            ,FL,Central Florida Regional Planning Council,2024,1067837,58570,167616,89793,279027,247218,225613,226186,492148,NULL,531685,536152
6500044                            ,FL,East Central Florida Regional Planning Council,2000,2633382,156125,457728,231414,778303,597096,412716,613853,1356175,663354,1294171,1339211
6500044                            ,FL,East Central Florida Regional Planning Council,2001,2703684,160596,467680,243629,786375,625787,419617,628276,1394991,680417,1328552,1375132
6500044                            ,FL,East Central Florida Regional Planning Council,2002,2773557,164885,476918,253461,794411,657311,426571,641803,1425311,706443,1363401,1410156
6500044                            ,FL,East Central Florida Regional Planning Council,2003,2844399,169662,484527,264306,803107,687450,435347,654189,1459530,730680,1398805,1445594
6500044                            ,FL,East Central Florida Regional Planning Council,2004,2938100,176038,496997,276010,818774,723075,447206,673035,1504208,760857,1444264,1493836
6500044                            ,FL,East Central Florida Regional Planning Council,2005,3041259,183299,511909,286936,839159,762392,457564,695208,1555772,790279,1494420,1546839
6500044                            ,FL,East Central Florida Regional Planning Council,2006,3126145,186662,524402,298551,852106,796855,467569,711064,1597959,817122,1536075,1590070
6500044                            ,FL,East Central Florida Regional Planning Council,2007,3178620,186886,527364,310038,852444,823468,478420,714250,1622884,841486,1562578,1616042
6500044                            ,FL,East Central Florida Regional Planning Council,2008,3213666,187137,524782,319114,845851,842258,494524,711919,1634616,867131,1578106,1635560
6500044                            ,FL,East Central Florida Regional Planning Council,2009,3239357,185874,522640,323766,837421,861354,508302,708514,1637646,893197,1589354,1650003
6500044                            ,FL,East Central Florida Regional Planning Council,2010,3271975,184531,523047,326274,833332,882428,522363,707578,1641214,923183,1603980,1667995
6500044                            ,FL,East Central Florida Regional Planning Council,2011,3313308,184324,523877,328552,841539,895975,539041,708201,1651327,953780,1622938,1690370
6500044                            ,FL,East Central Florida Regional Planning Council,2012,3371637,185609,527011,331334,857368,902495,567820,712620,1669257,989760,1650452,1721185
6500044                            ,FL,East Central Florida Regional Planning Council,2013,3428971,186915,530447,331618,875927,910647,593417,717362,1685927,1025682,1678314,1750657
6500044                            ,FL,East Central Florida Regional Planning Council,2014,3500499,190459,536421,329188,899753,924534,620144,726880,1707987,1065632,1712106,1788393
6500044                            ,FL,East Central Florida Regional Planning Council,2015,3590083,195936,545576,327495,929546,944211,647319,741512,1739950,1108621,1755584,1834499
6500044                            ,FL,East Central Florida Regional Planning Council,2016,3686161,200849,556351,327780,960204,965149,675828,757200,1775556,1153405,1801791,1884370
6500044                            ,FL,East Central Florida Regional Planning Council,2017,3772144,204064,565922,328954,989205,981406,702593,769986,1807971,1194187,1843364,1928780
6500044                            ,FL,East Central Florida Regional Planning Council,2018,3847743,206083,572792,331855,1015879,992530,728604,778875,1837055,1231813,1880839,1966904
6500044                            ,FL,East Central Florida Regional Planning Council,2019,3897134,205437,574527,330865,1032942,998424,754939,779964,1849850,1267320,1905320,1991814
6500044                            ,FL,East Central Florida Regional Planning Council,2020,3975440,204101,593871,336111,1051902,1022953,766502,797972,1882060,1295316,1953464,2021976
6500044                            ,FL,East Central Florida Regional Planning Council,2021,4018702,200657,596881,338277,1063987,1027939,790961,797538,1897363,1323314,1974968,2043734
6500044                            ,FL,East Central Florida Regional Planning Council,2022,4141182,207117,612241,346602,1104404,1048571,822247,819358,1958370,1361125,2034064,2107118
6500044                            ,FL,East Central Florida Regional Planning Council,2023,4256028,211486,624566,354868,1143075,1067851,854182,836052,2018675,1396377,2090334,2165694
6500044                            ,FL,East Central Florida Regional Planning Council,2024,4356425,213920,633133,364769,1176073,1082906,885624,847053,2072764,NULL,2139161,2217264
6500045                            ,FL,North Central Florida Regional Planning Council,2000,731141,39546,120190,90591,193093,166319,121402,159736,376743,194662,364472,366669
6500045                            ,FL,North Central Florida Regional Planning Council,2001,741229,40409,119416,95819,190105,171969,123511,159825,382315,199089,369168,372061
6500045                            ,FL,North Central Florida Regional Planning Council,2002,754368,41575,119184,99904,188861,179269,125575,160759,387377,206232,375958,378410
6500045                            ,FL,North Central Florida Regional Planning Council,2003,770202,42141,119152,103308,189232,188040,128329,161293,394279,214630,384514,385688
6500045                            ,FL,North Central Florida Regional Planning Council,2004,790110,43219,119949,106025,191478,197456,131983,163168,402319,224623,394967,395143
6500045                            ,FL,North Central Florida Regional Planning Council,2005,813380,44913,121694,107378,194627,207630,137138,166607,411047,235726,406602,406778
6500045                            ,FL,North Central Florida Regional Planning Council,2006,839043,46016,124653,108504,199659,217308,142903,170669,421131,247243,419351,419692
6500045                            ,FL,North Central Florida Regional Planning Council,2007,856487,47107,125666,109146,203407,224102,147059,172773,428409,255305,428354,428133
6500045                            ,FL,North Central Florida Regional Planning Council,2008,866484,48250,124979,109597,203919,227634,152105,173229,431144,262111,433111,433373
6500045                            ,FL,North Central Florida Regional Planning Council,2009,869819,48268,123603,109350,202969,229426,156203,171871,430423,267525,434662,435157
6500045                            ,FL,North Central Florida Regional Planning Council,2010,872411,47142,122920,108419,202373,231239,160318,170062,428362,273987,436097,436314
6500045                            ,FL,North Central Florida Regional Planning Council,2011,875400,47106,121950,109400,202648,230820,163476,169056,427463,278881,437651,437749
6500045                            ,FL,North Central Florida Regional Planning Council,2012,877440,47057,121423,109320,202392,227563,169685,168480,424506,284454,438795,438645
6500045                            ,FL,North Central Florida Regional Planning Council,2013,878077,46501,121559,108128,202163,225253,174473,168060,420297,289720,438720,439357
6500045                            ,FL,North Central Florida Regional Planning Council,2014,883685,46861,122213,106997,204064,223863,179687,169074,419206,295405,441348,442337
6500045                            ,FL,North Central Florida Regional Planning Council,2015,892797,47379,123135,105675,207906,223842,184860,170514,420635,301648,445813,446984
6500045                            ,FL,North Central Florida Regional Planning Council,2016,904702,47935,124839,104857,212075,224692,190304,172774,423331,308597,451496,453206
6500045                            ,FL,North Central Florida Regional Planning Council,2017,915386,48033,126414,103739,216013,225060,196127,174447,425410,315529,456038,459348
6500045                            ,FL,North Central Florida Regional Planning Council,2018,925686,48069,127494,104083,219447,224938,201655,175563,428004,322119,460516,465170
6500045                            ,FL,North Central Florida Regional Planning Council,2019,935302,47808,128870,103707,222496,224670,207751,176678,429374,329250,464922,470380
6500045                            ,FL,North Central Florida Regional Planning Council,2020,953366,47946,134492,106214,226174,227957,210583,182438,436591,334299,473763,479603
6500045                            ,FL,North Central Florida Regional Planning Council,2021,963928,47459,137133,107168,228252,227926,215990,184592,439062,340201,477105,486823
6500045                            ,FL,North Central Florida Regional Planning Council,2022,983462,47754,140571,108200,234067,230421,222449,188325,447781,347411,486177,497285
6500045                            ,FL,North Central Florida Regional Planning Council,2023,1010161,48275,143852,110894,242461,234532,230147,192127,461798,355913,499746,510415
6500045                            ,FL,North Central Florida Regional Planning Council,2024,1034806,48700,146314,113534,250605,237834,237819,195014,475564,NULL,511942,522864
6500046                            ,FL,Northeast Florida Regional Council,2000,1247294,83518,236430,109593,379447,285922,152384,319948,662193,265153,607836,639458
6500046                            ,FL,Northeast Florida Regional Council,2001,1272620,85131,239046,114555,379740,299322,154826,324177,675705,272738,620066,652554
6500046                            ,FL,Northeast Florida Regional Council,2002,1300654,86942,242266,118804,381061,313894,157687,329208,686150,285296,633191,667463
6500046                            ,FL,Northeast Florida Regional Council,2003,1327842,89176,244183,123235,382040,327968,161240,333359,696994,297489,645954,681888
6500046                            ,FL,Northeast Florida Regional Council,2004,1365084,91218,248479,129087,387600,343303,165397,339697,714849,310538,665005,700079
6500046                            ,FL,Northeast Florida Regional Council,2005,1399872,93009,252351,132138,392795,359423,170156,345360,730373,324139,681973,717899
6500046                            ,FL,Northeast Florida Regional Council,2006,1441313,94896,258121,134889,400118,376602,176687,353017,748128,340168,702633,738680
6500046                            ,FL,Northeast Florida Regional Council,2007,1472411,96811,260998,138234,403794,390391,182183,357809,761288,353314,717572,754839
6500046                            ,FL,Northeast Florida Regional Council,2008,1491273,97225,260788,140330,402975,401002,188953,358013,767086,366174,726627,764646
6500046                            ,FL,Northeast Florida Regional Council,2009,1504218,97136,259363,141336,400375,410458,195550,356499,768633,379086,733123,771095
6500046                            ,FL,Northeast Florida Regional Council,2010,1519255,96702,259273,142218,399722,419158,202182,355975,770375,392905,740374,778881
6500046                            ,FL,Northeast Florida Regional Council,2011,1533334,96483,258687,142938,401498,424660,209068,355170,771638,406526,746772,786562
6500046                            ,FL,Northeast Florida Regional Council,2012,1549424,95934,258807,143379,404471,425282,221551,354741,773151,421532,754297,795127
6500046                            ,FL,Northeast Florida Regional Council,2013,1566249,95629,259969,142349,409205,426922,232175,355598,774650,436001,762924,803325
6500046                            ,FL,Northeast Florida Regional Council,2014,1591170,96969,261283,142143,416564,430819,243392,358252,780767,452151,775134,816036
6500046                            ,FL,Northeast Florida Regional Council,2015,1622113,99019,263824,140599,426047,437506,255118,362843,789110,470160,790993,831120
6500046                            ,FL,Northeast Florida Regional Council,2016,1657720,101161,268219,138937,436502,444986,267915,369380,798557,489783,808485,849235
6500046                            ,FL,Northeast Florida Regional Council,2017,1690628,102673,271771,138195,446356,451219,280414,374444,807580,508604,824038,866590
6500046                            ,FL,Northeast Florida Regional Council,2018,1721065,104060,275160,138237,455591,455245,292772,379220,815829,526016,838714,882351
6500046                            ,FL,Northeast Florida Regional Council,2019,1751596,104652,278866,139344,464703,457957,306074,383518,824061,544017,853425,898171
6500046                            ,FL,Northeast Florida Regional Council,2020,1802463,105066,292000,141935,476743,469596,317123,397066,842525,562827,881647,920816
6500046                            ,FL,Northeast Florida Regional Council,2021,1836774,104110,297064,145521,486398,473933,329748,401174,856798,578746,897690,939084
6500046                            ,FL,Northeast Florida Regional Council,2022,1883125,104916,304640,148470,500388,480217,344494,409556,877731,595405,919443,963682
6500046                            ,FL,Northeast Florida Regional Council,2023,1931301,105898,310815,151724,515645,487135,360084,416713,901138,612391,943165,988136
6500046                            ,FL,Northeast Florida Regional Council,2024,1974593,106073,315237,155606,529506,492373,375798,421310,922903,NULL,964084,1010509
6500047                            ,FL,South Florida Regional Planning Council,2000,3969578,251904,704546,328840,1236056,874972,573260,956450,2083106,930022,1920957,2048621
6500047                            ,FL,South Florida Regional Planning Council,2001,4029344,257175,711600,338890,1242736,905269,573674,968775,2119270,941299,1951130,2078214
6500047                            ,FL,South Florida Regional Planning Council,2002,4084620,261332,715811,349562,1247179,936995,573741,977143,2149205,958272,1978078,2106542
6500047                            ,FL,South Florida Regional Planning Council,2003,4122110,263616,714715,360645,1244877,964351,573906,978331,2171599,972180,1997978,2124132
6500047                            ,FL,South Florida Regional Planning Council,2004,4161761,267051,712009,371373,1243298,993163,574867,979060,2195925,986776,2017517,2144244
6500047                            ,FL,South Florida Regional Planning Council,2005,4208587,269932,710275,378455,1242593,1024246,583086,980207,2218568,1009812,2040581,2168006
6500047                            ,FL,South Florida Regional Planning Council,2006,4219052,266109,707306,383097,1234942,1049532,578066,973415,2228006,1017631,2045623,2173429
6500047                            ,FL,South Florida Regional Planning Council,2007,4209307,261377,694911,387112,1214641,1069031,582235,956288,2220510,1032509,2041986,2167321
6500047                            ,FL,South Florida Regional Planning Council,2008,4232425,258162,689446,393314,1205135,1093382,592986,947608,2229497,1055320,2052872,2179553
6500047                            ,FL,South Florida Regional Planning Council,2009,4269880,256652,687038,395942,1202540,1122768,604940,943690,2244244,1081946,2070064,2199816
6500047                            ,FL,South Florida Regional Planning Council,2010,4333055,256774,691811,401445,1210467,1155484,617074,948585,2271601,1112869,2102867,2230188
6500047                            ,FL,South Florida Regional Planning Council,2011,4405595,260538,693803,410596,1224305,1185014,631339,954341,2305966,1145288,2142653,2262942
6500047                            ,FL,South Florida Regional Planning Council,2012,4465537,261825,693925,410643,1240605,1204175,654364,955750,2328470,1181317,2170879,2294658
6500047                            ,FL,South Florida Regional Planning Council,2013,4522317,261738,696109,414443,1254536,1219581,675910,957847,2349789,1214681,2200095,2322222
6500047                            ,FL,South Florida Regional Planning Council,2014,4571668,265816,697145,409775,1266374,1236514,696044,962961,2359659,1249048,2224438,2347230
6500047                            ,FL,South Florida Regional Planning Council,2015,4621742,269663,699527,401778,1279252,1253931,717591,969190,2366939,1285613,2249920,2371822
6500047                            ,FL,South Florida Regional Planning Council,2016,4680638,273309,704211,395329,1294616,1272891,740282,977520,2380163,1322955,2279903,2400735
6500047                            ,FL,South Florida Regional Planning Council,2017,4721627,275289,705818,390190,1302756,1286343,761231,981107,2382235,1358285,2300189,2421438
6500047                            ,FL,South Florida Regional Planning Council,2018,4732131,275092,701607,384887,1298472,1291277,780796,976699,2365167,1390265,2305386,2426745
6500047                            ,FL,South Florida Regional Planning Council,2019,4740984,272464,698810,379648,1295308,1292509,802245,971274,2346261,1423449,2310069,2430915
6500047                            ,FL,South Florida Regional Planning Council,2020,4722077,263990,708911,370326,1278743,1301960,798147,972901,2314925,1434142,2315463,2406614
6500047                            ,FL,South Florida Regional Planning Council,2021,4687814,252845,700033,366979,1260605,1293914,813438,952878,2281707,1452776,2299914,2387900
6500047                            ,FL,South Florida Regional Planning Council,2022,4761654,256487,707920,373263,1287732,1303193,833059,964407,2318683,1470847,2339414,2422240
6500047                            ,FL,South Florida Regional Planning Council,2023,4858342,260886,716878,384443,1319514,1317041,859580,977764,2368290,1495075,2389065,2469277
6500047                            ,FL,South Florida Regional Planning Council,2024,4956841,263574,724877,397655,1353359,1328828,888548,988451,2421948,NULL,2439629,2517212
6500048                            ,FL,Southwest Florida Regional Planning Council,2000,1214591,58161,167666,73074,278883,304600,332207,225827,501843,486921,593473,621118
6500048                            ,FL,Southwest Florida Regional Planning Council,2001,1252272,60932,172810,77127,283914,319788,337701,233742,519553,498977,612049,640223
6500048                            ,FL,Southwest Florida Regional Planning Council,2002,1292411,63878,178244,81275,289546,336454,343014,242122,534640,515649,631934,660477
6500048                            ,FL,Southwest Florida Regional Planning Council,2003,1331732,66671,182987,86339,294911,352141,348683,249658,550840,531234,651845,679887
6500048                            ,FL,Southwest Florida Regional Planning Council,2004,1382762,70084,189516,91557,303947,370466,357192,259600,572918,550244,677389,705373
6500048                            ,FL,Southwest Florida Regional Planning Council,2005,1436140,74009,196818,96082,315341,390150,363740,270827,598137,567176,704227,731913
6500048                            ,FL,Southwest Florida Regional Planning Council,2006,1474832,76500,203041,100400,324352,404124,366415,279541,618362,576929,724192,750640
6500048                            ,FL,Southwest Florida Regional Planning Council,2007,1505583,77943,207337,104160,328414,412233,375496,285280,630501,589802,739868,765715
6500048                            ,FL,Southwest Florida Regional Planning Council,2008,1517199,77085,206941,105609,323319,415196,389049,284026,628765,604408,744143,773056
6500048                            ,FL,Southwest Florida Regional Planning Council,2009,1519522,74954,204491,105285,316078,417741,400973,279445,622437,617640,743901,775621
6500048                            ,FL,Southwest Florida Regional Planning Council,2010,1534778,73443,205543,105897,312481,424229,413185,278986,620479,635313,750745,784033
6500048                            ,FL,Southwest Florida Regional Planning Council,2011,1552902,73032,206072,107376,311904,427860,426658,279104,621088,652710,759471,793431
6500048                            ,FL,Southwest Florida Regional Planning Council,2012,1576746,72746,207464,109010,314130,425650,447746,280210,624360,672176,770546,806200
6500048                            ,FL,Southwest Florida Regional Planning Council,2013,1604766,72567,208676,110081,317168,429171,467103,281243,628484,695039,783640,821126
6500048                            ,FL,Southwest Florida Regional Planning Council,2014,1641378,73103,210581,111747,322168,435371,488408,283684,635609,722085,801889,839489
6500048                            ,FL,Southwest Florida Regional Planning Council,2015,1686594,74175,213384,112655,329182,445397,511801,287559,646291,752744,824160,862434
6500048                            ,FL,Southwest Florida Regional Planning Council,2016,1734320,75014,216614,113429,336418,457440,535405,291628,657539,785153,847249,887071
6500048                            ,FL,Southwest Florida Regional Planning Council,2017,1771210,74988,218494,114093,342209,464143,557283,293482,664300,813428,865075,906135
6500048                            ,FL,Southwest Florida Regional Planning Council,2018,1800978,75250,218604,114829,347392,466966,577937,293854,668009,839115,879641,921337
6500048                            ,FL,Southwest Florida Regional Planning Council,2019,1838843,75951,220035,115759,354348,471240,601510,295986,673980,868877,898200,940643
6500048                            ,FL,Southwest Florida Regional Planning Council,2020,1818972,72906,218459,115851,349425,469390,592941,291365,665217,862325,893281,925691
6500048                            ,FL,Southwest Florida Regional Planning Council,2021,1874531,73796,222175,119995,361135,480642,616788,295971,683756,894417,920339,954192
6500048                            ,FL,Southwest Florida Regional Planning Council,2022,1948478,77374,230474,124540,378662,497761,639667,307848,712863,925497,956044,992434
6500048                            ,FL,Southwest Florida Regional Planning Council,2023,1990405,79202,235048,128965,390300,503482,653408,314250,731651,940987,977219,1013186
6500048                            ,FL,Southwest Florida Regional Planning Council,2024,2025180,80488,238250,133861,401375,503475,667731,318738,748674,NULL,994835,1030345
6500049                            ,FL,Tampa Bay Regional Planning Council,2000,2788306,157468,444277,203898,766541,653044,563078,601745,1340269,846292,1344784,1443522
6500049                            ,FL,Tampa Bay Regional Planning Council,2001,2837493,160368,453212,213126,770548,679497,560742,613580,1370610,853303,1370020,1467473
6500049                            ,FL,Tampa Bay Regional Planning Council,2002,2890886,163753,461672,221161,775862,709111,559327,625425,1393249,872212,1396233,1494653
6500049                            ,FL,Tampa Bay Regional Planning Council,2003,2942867,166776,468160,230562,779248,737449,560672,634936,1417707,890224,1423217,1519650
6500049                            ,FL,Tampa Bay Regional Planning Council,2004,3013794,171268,477637,240625,790866,770054,563344,648905,1452911,911978,1458919,1554875
6500049                            ,FL,Tampa Bay Regional Planning Council,2005,3092216,176958,488863,247202,804873,805767,568553,665821,1490161,936234,1497434,1594782
6500049                            ,FL,Tampa Bay Regional Planning Council,2006,3151532,180113,498703,253401,814099,836190,569026,678816,1520232,952484,1526816,1624716
6500049                            ,FL,Tampa Bay Regional Planning Council,2007,3184164,181921,500452,259631,812381,856511,573268,682373,1533565,968226,1543515,1640649
6500049                            ,FL,Tampa Bay Regional Planning Council,2008,3207869,182572,499247,264266,805633,871180,584971,681819,1538600,987450,1553719,1654150
6500049                            ,FL,Tampa Bay Regional Planning Council,2009,3226029,182031,496646,268475,798014,887255,593608,678677,1541806,1005546,1561683,1664346
6500049                            ,FL,Tampa Bay Regional Planning Council,2010,3253052,180176,497118,271021,796402,905399,602936,677294,1547242,1028516,1574978,1678074
6500049                            ,FL,Tampa Bay Regional Planning Council,2011,3281020,180454,496102,272671,797534,919747,614512,676556,1549168,1055296,1591014,1690006
6500049                            ,FL,Tampa Bay Regional Planning Council,2012,3317436,180004,497970,275784,804867,919019,639792,677974,1556854,1082608,1607462,1709974
6500049                            ,FL,Tampa Bay Regional Planning Council,2013,3362363,180035,501670,278091,817021,925249,660297,681705,1570411,1110247,1628404,1733959
6500049                            ,FL,Tampa Bay Regional Planning Council,2014,3418592,182214,504761,278621,832941,937160,682895,686975,1587650,1143967,1655683,1762909
6500049                            ,FL,Tampa Bay Regional Planning Council,2015,3488693,186077,510333,276464,853727,954390,707702,696410,1609763,1182520,1690421,1798272
6500049                            ,FL,Tampa Bay Regional Planning Council,2016,3570133,189833,518435,275291,877360,974562,734652,708268,1637122,1224743,1730387,1839746
6500049                            ,FL,Tampa Bay Regional Planning Council,2017,3641355,191664,524321,276094,900129,989066,760081,715985,1662250,1263120,1766163,1875192
6500049                            ,FL,Tampa Bay Regional Planning Council,2018,3700637,192285,528318,278055,918858,999426,783695,720603,1681138,1298896,1795463,1905174
6500049                            ,FL,Tampa Bay Regional Planning Council,2019,3753250,191258,531509,278897,936763,1004527,810296,722767,1694885,1335598,1821205,1932045
6500049                            ,FL,Tampa Bay Regional Planning Council,2020,3744183,185046,537656,280004,934610,1004059,802808,722702,1689536,1331837,1827428,1916755
6500049                            ,FL,Tampa Bay Regional Planning Council,2021,3802562,183437,543194,286003,953877,1009517,826534,726631,1715696,1359811,1855858,1946704
6500049                            ,FL,Tampa Bay Regional Planning Council,2022,3899571,187115,554063,292984,989625,1022785,852999,741178,1765940,1389692,1904443,1995128
6500049                            ,FL,Tampa Bay Regional Planning Council,2023,3985371,188702,561601,300049,1021213,1032824,880982,750303,1811165,1419021,1947686,2037685
6500049                            ,FL,Tampa Bay Regional Planning Council,2024,4053086,189355,564391,306549,1048331,1037778,906682,753746,1848419,NULL,1982589,2070497
6500050                            ,FL,Treasure Coast Regional Planning Council,2000,1569929,84638,245663,101345,408199,354726,375358,330301,706509,533119,761029,808900
6500050                            ,FL,Treasure Coast Regional Planning Council,2001,1604245,86429,251025,106839,410678,370739,378535,337454,724069,542722,777637,826608
6500050                            ,FL,Treasure Coast Regional Planning Council,2002,1648225,88813,257169,112356,416339,390413,383135,345982,742872,559371,798944,849281
6500050                            ,FL,Treasure Coast Regional Planning Council,2003,1690072,91372,262323,119050,421079,409820,386428,353695,763253,573124,819737,870335
6500050                            ,FL,Treasure Coast Regional Planning Council,2004,1745501,95510,269794,125899,430710,431705,391883,365304,790337,589860,847460,898041
6500050                            ,FL,Treasure Coast Regional Planning Council,2005,1790212,98773,275911,130329,437719,452567,394913,374684,812151,603377,870053,920159
6500050                            ,FL,Treasure Coast Regional Planning Council,2006,1813005,100000,279328,134249,439037,467141,393250,379328,824272,609405,881539,931466
6500050                            ,FL,Treasure Coast Regional Planning Council,2007,1831552,100661,280298,138455,436848,477371,397919,380959,831517,619076,890970,940582
6500050                            ,FL,Treasure Coast Regional Planning Council,2008,1848735,100772,280195,141537,434575,485099,406557,380967,837423,630345,898672,950063
6500050                            ,FL,Treasure Coast Regional Planning Council,2009,1864237,99699,280643,143615,431821,495529,412930,380342,841274,642621,905628,958609
6500050                            ,FL,Treasure Coast Regional Planning Council,2010,1887110,99820,282539,146415,431818,506831,419687,382359,847348,657403,916184,970926
6500050                            ,FL,Treasure Coast Regional Planning Council,2011,1904382,99195,283052,148264,431866,513947,428058,382247,849531,672604,923872,980510
6500050                            ,FL,Treasure Coast Regional Planning Council,2012,1927738,98785,284111,151237,434906,514892,443807,382896,855151,689691,935163,992575
6500050                            ,FL,Treasure Coast Regional Planning Council,2013,1955377,98627,285577,153889,438872,520925,457487,384204,861827,709346,948964,1006413
6500050                            ,FL,Treasure Coast Regional Planning Council,2014,1987021,99942,286677,153912,446021,528244,472225,386619,868974,731428,964693,1022328
6500050                            ,FL,Treasure Coast Regional Planning Council,2015,2025464,101770,288929,153854,455000,538738,487173,390699,879172,755593,983612,1041852
6500050                            ,FL,Treasure Coast Regional Planning Council,2016,2066950,103915,291374,153959,464980,548781,503941,395289,889929,781732,1003485,1063465
6500050                            ,FL,Treasure Coast Regional Planning Council,2017,2097766,104833,292575,153594,472342,555152,519270,397408,895780,804578,1018496,1079270
6500050                            ,FL,Treasure Coast Regional Planning Council,2018,2120857,105073,292356,154094,477109,558511,533714,397429,897976,825452,1029872,1090985
6500050                            ,FL,Treasure Coast Regional Planning Council,2019,2146814,105671,292940,154088,483166,559688,551261,398611,900251,847952,1042145,1104669
6500050                            ,FL,Treasure Coast Regional Planning Council,2020,2144858,103592,297866,151701,482299,562965,546435,401458,895604,847741,1047291,1097567
